Epoch: [1][500/2049], lr: 0.00100	Time 0.050 (0.058)	Data 0.000 (0.002)	Loss 2.7009 (2.0019)	Prec@1 0.000 (35.928)	Prec@5 0.000 (85.030)
Epoch: [1][520/2049], lr: 0.00100	Time 0.058 (0.058)	Data 0.000 (0.002)	Loss 0.6195 (1.9880)	Prec@1 100.000 (36.468)	Prec@5 100.000 (84.837)
Epoch: [1][540/2049], lr: 0.00100	Time 0.058 (0.058)	Data 0.000 (0.002)	Loss 1.8325 (1.9912)	Prec@1 0.000 (36.784)	Prec@5 100.000 (85.028)
Epoch: [1][560/2049], lr: 0.00100	Time 0.052 (0.058)	Data 0.000 (0.002)	Loss 1.7867 (1.9971)	Prec@1 0.000 (36.542)	Prec@5 100.000 (85.205)
Epoch: [1][580/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.002)	Loss 1.7026 (1.9966)	Prec@1 0.000 (36.489)	Prec@5 100.000 (85.198)
Epoch: [1][600/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 3.2847 (1.9840)	Prec@1 0.000 (36.772)	Prec@5 0.000 (85.358)
Epoch: [1][620/2049], lr: 0.00100	Time 0.050 (0.057)	Data 0.000 (0.001)	Loss 0.0000 (1.9742)	Prec@1 100.000 (37.037)	Prec@5 100.000 (85.346)
Epoch: [1][640/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 1.0069 (1.9703)	Prec@1 100.000 (36.973)	Prec@5 100.000 (85.491)
Epoch: [1][660/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 1.7112 (1.9556)	Prec@1 0.000 (37.368)	Prec@5 100.000 (85.779)
Epoch: [1][680/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 0.0000 (1.9489)	Prec@1 100.000 (37.445)	Prec@5 100.000 (85.756)
Epoch: [1][700/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.0170 (1.9348)	Prec@1 100.000 (37.518)	Prec@5 100.000 (85.877)
Epoch: [1][720/2049], lr: 0.00100	Time 0.059 (0.057)	Data 0.000 (0.001)	Loss 0.2298 (1.9315)	Prec@1 100.000 (37.725)	Prec@5 100.000 (85.853)
Epoch: [1][740/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 2.7446 (1.9338)	Prec@1 0.000 (37.652)	Prec@5 0.000 (85.695)
Epoch: [1][760/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.9749 (1.9301)	Prec@1 100.000 (37.714)	Prec@5 100.000 (85.677)
Epoch: [1][780/2049], lr: 0.00100	Time 0.059 (0.057)	Data 0.000 (0.001)	Loss 0.7477 (1.9291)	Prec@1 100.000 (37.772)	Prec@5 100.000 (85.659)
Epoch: [1][800/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 1.4568 (1.9165)	Prec@1 0.000 (37.828)	Prec@5 100.000 (85.768)
Epoch: [1][820/2049], lr: 0.00100	Time 0.063 (0.057)	Data 0.000 (0.001)	Loss 2.5522 (1.9218)	Prec@1 0.000 (37.515)	Prec@5 100.000 (85.505)
Epoch: [1][840/2049], lr: 0.00100	Time 0.058 (0.057)	Data 0.000 (0.001)	Loss 3.1861 (1.9147)	Prec@1 0.000 (37.574)	Prec@5 100.000 (85.731)
Epoch: [1][860/2049], lr: 0.00100	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 2.0603 (1.9189)	Prec@1 0.000 (37.515)	Prec@5 100.000 (85.598)
Epoch: [1][880/2049], lr: 0.00100	Time 0.060 (0.057)	Data 0.000 (0.001)	Loss 1.9670 (1.9195)	Prec@1 0.000 (37.003)	Prec@5 100.000 (85.812)
Epoch: [1][900/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 0.0001 (1.9139)	Prec@1 100.000 (36.959)	Prec@5 100.000 (86.016)
Epoch: [1][920/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 1.3886 (1.9100)	Prec@1 100.000 (37.242)	Prec@5 100.000 (86.319)
Epoch: [1][940/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 0.0182 (1.9108)	Prec@1 100.000 (37.088)	Prec@5 100.000 (85.972)
Epoch: [1][960/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 1.0493 (1.9009)	Prec@1 100.000 (37.357)	Prec@5 100.000 (86.056)
Epoch: [1][980/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 1.0000 (1.9098)	Prec@1 0.000 (37.003)	Prec@5 100.000 (86.035)
Epoch: [1][1000/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 2.5035 (1.9043)	Prec@1 0.000 (36.863)	Prec@5 100.000 (86.214)
Epoch: [1][1020/2049], lr: 0.00100	Time 0.050 (0.057)	Data 0.000 (0.001)	Loss 0.7380 (1.9034)	Prec@1 100.000 (36.827)	Prec@5 100.000 (86.190)
Epoch: [1][1040/2049], lr: 0.00100	Time 0.058 (0.057)	Data 0.000 (0.001)	Loss 0.6626 (1.8968)	Prec@1 100.000 (37.080)	Prec@5 100.000 (86.167)
Epoch: [1][1060/2049], lr: 0.00100	Time 0.059 (0.057)	Data 0.000 (0.001)	Loss 4.2816 (1.8886)	Prec@1 0.000 (37.135)	Prec@5 100.000 (86.334)
Epoch: [1][1080/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 0.5790 (1.8777)	Prec@1 100.000 (37.188)	Prec@5 100.000 (86.401)
Epoch: [1][1100/2049], lr: 0.00100	Time 0.058 (0.057)	Data 0.000 (0.001)	Loss 3.2831 (1.8796)	Prec@1 0.000 (37.330)	Prec@5 0.000 (86.467)
Epoch: [1][1120/2049], lr: 0.00100	Time 0.061 (0.057)	Data 0.000 (0.001)	Loss 1.0813 (1.8762)	Prec@1 0.000 (37.467)	Prec@5 100.000 (86.441)
Epoch: [1][1140/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 1.9929 (1.8748)	Prec@1 0.000 (37.511)	Prec@5 100.000 (86.415)
Epoch: [1][1160/2049], lr: 0.00100	Time 0.063 (0.057)	Data 0.000 (0.001)	Loss 4.9944 (1.8811)	Prec@1 0.000 (37.554)	Prec@5 0.000 (86.391)
Epoch: [1][1180/2049], lr: 0.00100	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 3.3685 (1.8737)	Prec@1 0.000 (37.426)	Prec@5 100.000 (86.622)
Epoch: [1][1200/2049], lr: 0.00100	Time 0.053 (0.057)	Data 0.000 (0.001)	Loss 2.1512 (1.8785)	Prec@1 0.000 (37.635)	Prec@5 100.000 (86.345)
Epoch: [1][1220/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 2.5444 (1.8751)	Prec@1 0.000 (37.838)	Prec@5 0.000 (86.159)
Epoch: [1][1240/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 1.8096 (1.8688)	Prec@1 0.000 (38.034)	Prec@5 100.000 (86.221)
Epoch: [1][1260/2049], lr: 0.00100	Time 0.053 (0.057)	Data 0.000 (0.001)	Loss 2.3765 (1.8839)	Prec@1 0.000 (38.303)	Prec@5 100.000 (86.281)
Epoch: [1][1280/2049], lr: 0.00100	Time 0.058 (0.057)	Data 0.000 (0.001)	Loss 3.8766 (1.8827)	Prec@1 0.000 (38.329)	Prec@5 100.000 (86.417)
Epoch: [1][1300/2049], lr: 0.00100	Time 0.060 (0.057)	Data 0.000 (0.001)	Loss 0.0903 (1.8868)	Prec@1 100.000 (38.201)	Prec@5 100.000 (86.549)
Epoch: [1][1320/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 0.7074 (1.8908)	Prec@1 100.000 (38.002)	Prec@5 100.000 (86.374)
Epoch: [1][1340/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 0.2083 (1.8859)	Prec@1 100.000 (38.404)	Prec@5 100.000 (86.428)
Epoch: [1][1360/2049], lr: 0.00100	Time 0.053 (0.057)	Data 0.000 (0.001)	Loss 1.4923 (1.8914)	Prec@1 100.000 (38.575)	Prec@5 100.000 (86.260)
Epoch: [1][1380/2049], lr: 0.00100	Time 0.053 (0.057)	Data 0.000 (0.001)	Loss 1.7099 (1.8962)	Prec@1 0.000 (38.595)	Prec@5 100.000 (86.314)
Epoch: [1][1400/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 3.5241 (1.8935)	Prec@1 0.000 (38.473)	Prec@5 0.000 (86.438)
Epoch: [1][1420/2049], lr: 0.00100	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 1.3755 (1.8909)	Prec@1 0.000 (38.494)	Prec@5 100.000 (86.488)
Epoch: [1][1440/2049], lr: 0.00100	Time 0.063 (0.057)	Data 0.000 (0.001)	Loss 7.2726 (1.8906)	Prec@1 0.000 (38.307)	Prec@5 0.000 (86.607)
Epoch: [1][1460/2049], lr: 0.00100	Time 0.053 (0.057)	Data 0.000 (0.001)	Loss 3.2180 (1.8851)	Prec@1 0.000 (38.398)	Prec@5 0.000 (86.721)
Epoch: [1][1480/2049], lr: 0.00100	Time 0.060 (0.057)	Data 0.000 (0.001)	Loss 3.2669 (1.8829)	Prec@1 0.000 (38.420)	Prec@5 0.000 (86.631)
Epoch: [1][1500/2049], lr: 0.00100	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 2.2804 (1.8783)	Prec@1 0.000 (38.641)	Prec@5 100.000 (86.676)
Epoch: [1][1520/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 1.9049 (1.8764)	Prec@1 100.000 (38.856)	Prec@5 100.000 (86.785)
Epoch: [1][1540/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 2.3653 (1.8744)	Prec@1 0.000 (38.806)	Prec@5 100.000 (86.697)
Epoch: [1][1560/2049], lr: 0.00100	Time 0.059 (0.057)	Data 0.000 (0.001)	Loss 1.9852 (1.8757)	Prec@1 0.000 (38.757)	Prec@5 100.000 (86.483)
Epoch: [1][1580/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 0.7863 (1.8782)	Prec@1 0.000 (38.583)	Prec@5 100.000 (86.338)
Epoch: [1][1600/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 1.5079 (1.8809)	Prec@1 0.000 (38.289)	Prec@5 100.000 (86.196)
Epoch: [1][1620/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 3.1428 (1.8806)	Prec@1 0.000 (38.125)	Prec@5 0.000 (86.181)
Epoch: [1][1640/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 3.1859 (1.8792)	Prec@1 0.000 (37.965)	Prec@5 0.000 (86.106)
Epoch: [1][1660/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 1.6057 (1.8712)	Prec@1 0.000 (38.049)	Prec@5 100.000 (86.213)
Epoch: [1][1680/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 0.8435 (1.8818)	Prec@1 100.000 (37.894)	Prec@5 100.000 (86.080)
Epoch: [1][1700/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 1.1767 (1.8848)	Prec@1 100.000 (37.743)	Prec@5 100.000 (86.008)
Epoch: [1][1720/2049], lr: 0.00100	Time 0.052 (0.057)	Data 0.000 (0.001)	Loss 0.7270 (1.8887)	Prec@1 100.000 (37.594)	Prec@5 100.000 (86.113)
Epoch: [1][1740/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 0.6029 (1.8874)	Prec@1 100.000 (37.679)	Prec@5 100.000 (86.157)
Epoch: [1][1760/2049], lr: 0.00100	Time 0.060 (0.057)	Data 0.000 (0.001)	Loss 0.9015 (1.8837)	Prec@1 100.000 (37.876)	Prec@5 100.000 (86.201)
Epoch: [1][1780/2049], lr: 0.00100	Time 0.061 (0.057)	Data 0.000 (0.001)	Loss 0.7723 (1.8857)	Prec@1 100.000 (37.788)	Prec@5 100.000 (86.244)
Epoch: [1][1800/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.4441 (1.8859)	Prec@1 100.000 (37.812)	Prec@5 100.000 (86.230)
Epoch: [1][1820/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 1.7935 (1.8841)	Prec@1 0.000 (37.727)	Prec@5 100.000 (86.271)
Epoch: [1][1840/2049], lr: 0.00100	Time 0.064 (0.057)	Data 0.000 (0.001)	Loss 2.0135 (1.8812)	Prec@1 0.000 (37.643)	Prec@5 100.000 (86.312)
Epoch: [1][1860/2049], lr: 0.00100	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 0.4395 (1.8769)	Prec@1 100.000 (37.722)	Prec@5 100.000 (86.405)
Epoch: [1][1880/2049], lr: 0.00100	Time 0.057 (0.057)	Data 0.000 (0.001)	Loss 2.2087 (1.8769)	Prec@1 0.000 (37.746)	Prec@5 100.000 (86.443)
Epoch: [1][1900/2049], lr: 0.00100	Time 0.059 (0.057)	Data 0.000 (0.001)	Loss 0.9383 (1.8739)	Prec@1 100.000 (37.664)	Prec@5 100.000 (86.586)
Epoch: [1][1920/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.001)	Loss 1.5436 (1.8728)	Prec@1 0.000 (37.585)	Prec@5 100.000 (86.622)
Epoch: [1][1940/2049], lr: 0.00100	Time 0.062 (0.057)	Data 0.000 (0.001)	Loss 3.5690 (1.8703)	Prec@1 0.000 (37.609)	Prec@5 0.000 (86.656)
Epoch: [1][1960/2049], lr: 0.00100	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 3.4406 (1.8637)	Prec@1 0.000 (37.940)	Prec@5 100.000 (86.741)
Epoch: [1][1980/2049], lr: 0.00100	Time 0.063 (0.057)	Data 0.000 (0.001)	Loss 1.7464 (1.8646)	Prec@1 0.000 (38.011)	Prec@5 100.000 (86.825)
Epoch: [1][2000/2049], lr: 0.00100	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 4.3741 (1.8638)	Prec@1 0.000 (38.131)	Prec@5 0.000 (86.807)
Epoch: [1][2020/2049], lr: 0.00100	Time 0.051 (0.057)	Data 0.000 (0.000)	Loss 4.3648 (1.8616)	Prec@1 0.000 (38.149)	Prec@5 0.000 (86.888)
Epoch: [1][2040/2049], lr: 0.00100	Time 0.049 (0.057)	Data 0.000 (0.000)	Loss 0.0077 (1.8829)	Prec@1 100.000 (38.168)	Prec@5 100.000 (86.624)
Test: [0/410]	Time 0.525 (0.525)	Loss 1.3487 (1.3487)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Test: [20/410]	Time 0.020 (0.044)	Loss 1.9195 (1.8330)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Test: [40/410]	Time 0.021 (0.032)	Loss 1.3056 (1.7428)	Prec@1 0.000 (19.512)	Prec@5 100.000 (97.561)
Test: [60/410]	Time 0.020 (0.028)	Loss 1.8125 (1.5125)	Prec@1 0.000 (37.705)	Prec@5 100.000 (96.721)
Test: [80/410]	Time 0.019 (0.026)	Loss 1.5700 (1.6131)	Prec@1 0.000 (28.395)	Prec@5 100.000 (97.531)
Test: [100/410]	Time 0.019 (0.024)	Loss 3.2353 (1.7958)	Prec@1 0.000 (22.772)	Prec@5 0.000 (88.119)
Test: [120/410]	Time 0.021 (0.024)	Loss 2.5339 (1.9348)	Prec@1 0.000 (19.008)	Prec@5 100.000 (83.471)
Test: [140/410]	Time 0.019 (0.023)	Loss 1.9839 (1.9991)	Prec@1 0.000 (16.312)	Prec@5 100.000 (82.979)
Test: [160/410]	Time 0.019 (0.023)	Loss 5.4318 (2.2605)	Prec@1 0.000 (14.286)	Prec@5 0.000 (77.019)
Test: [180/410]	Time 0.019 (0.022)	Loss 1.0536 (2.3958)	Prec@1 100.000 (15.470)	Prec@5 100.000 (74.033)
Test: [200/410]	Time 0.019 (0.022)	Loss 2.6211 (2.3391)	Prec@1 0.000 (20.896)	Prec@5 100.000 (75.622)
Test: [220/410]	Time 0.020 (0.022)	Loss 1.6898 (2.3118)	Prec@1 0.000 (19.457)	Prec@5 100.000 (77.376)
Test: [240/410]	Time 0.020 (0.022)	Loss 0.9069 (2.2029)	Prec@1 100.000 (24.481)	Prec@5 100.000 (79.253)
Test: [260/410]	Time 0.021 (0.022)	Loss 1.6096 (2.1130)	Prec@1 0.000 (28.736)	Prec@5 100.000 (80.843)
Test: [280/410]	Time 0.019 (0.021)	Loss 0.6714 (2.0322)	Prec@1 100.000 (32.384)	Prec@5 100.000 (82.206)
Test: [300/410]	Time 0.019 (0.021)	Loss 0.9559 (1.9603)	Prec@1 100.000 (36.877)	Prec@5 100.000 (83.389)
Test: [320/410]	Time 0.019 (0.021)	Loss 2.0814 (1.8970)	Prec@1 0.000 (39.564)	Prec@5 100.000 (84.424)
Test: [340/410]	Time 0.021 (0.021)	Loss 0.0001 (1.7857)	Prec@1 100.000 (43.109)	Prec@5 100.000 (85.337)
Test: [360/410]	Time 0.019 (0.021)	Loss 1.8426 (1.8713)	Prec@1 0.000 (41.274)	Prec@5 100.000 (85.319)
Test: [380/410]	Time 0.018 (0.021)	Loss 1.6560 (1.8631)	Prec@1 0.000 (39.108)	Prec@5 100.000 (85.827)
Test: [400/410]	Time 0.018 (0.021)	Loss 0.6033 (1.8391)	Prec@1 100.000 (39.900)	Prec@5 100.000 (86.534)
Testing Results: Prec@1 40.000 Prec@5 85.610 Loss 1.86236
Best Prec@1: 40.000

Epoch: [2][0/2049], lr: 0.00100	Time 0.794 (0.794)	Data 0.718 (0.718)	Loss 2.3958 (2.3958)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Epoch: [2][20/2049], lr: 0.00100	Time 0.057 (0.095)	Data 0.000 (0.035)	Loss 2.3330 (2.2353)	Prec@1 0.000 (42.857)	Prec@5 100.000 (90.476)
Epoch: [2][40/2049], lr: 0.00100	Time 0.056 (0.076)	Data 0.000 (0.018)	Loss 0.6869 (1.8749)	Prec@1 100.000 (46.341)	Prec@5 100.000 (90.244)
Epoch: [2][60/2049], lr: 0.00100	Time 0.059 (0.070)	Data 0.000 (0.012)	Loss 2.3608 (1.8587)	Prec@1 0.000 (42.623)	Prec@5 100.000 (93.443)
Epoch: [2][80/2049], lr: 0.00100	Time 0.059 (0.067)	Data 0.000 (0.009)	Loss 3.9075 (1.9666)	Prec@1 0.000 (38.272)	Prec@5 0.000 (92.593)
Epoch: [2][100/2049], lr: 0.00100	Time 0.056 (0.065)	Data 0.000 (0.007)	Loss 2.1300 (1.9465)	Prec@1 0.000 (37.624)	Prec@5 100.000 (93.069)
Epoch: [2][120/2049], lr: 0.00100	Time 0.055 (0.063)	Data 0.000 (0.006)	Loss 0.3942 (1.8643)	Prec@1 100.000 (39.669)	Prec@5 100.000 (91.736)
Epoch: [2][140/2049], lr: 0.00100	Time 0.051 (0.063)	Data 0.000 (0.005)	Loss 2.2525 (1.8588)	Prec@1 0.000 (36.879)	Prec@5 100.000 (92.199)
Epoch: [2][160/2049], lr: 0.00100	Time 0.057 (0.062)	Data 0.000 (0.005)	Loss 0.0001 (1.8255)	Prec@1 100.000 (36.646)	Prec@5 100.000 (91.925)
Epoch: [2][180/2049], lr: 0.00100	Time 0.060 (0.061)	Data 0.000 (0.004)	Loss 0.4738 (1.7641)	Prec@1 100.000 (38.122)	Prec@5 100.000 (92.265)
Epoch: [2][200/2049], lr: 0.00100	Time 0.056 (0.061)	Data 0.000 (0.004)	Loss 2.7964 (1.7413)	Prec@1 0.000 (39.303)	Prec@5 0.000 (92.040)
Epoch: [2][220/2049], lr: 0.00100	Time 0.059 (0.060)	Data 0.000 (0.003)	Loss 2.0689 (1.7296)	Prec@1 0.000 (40.724)	Prec@5 100.000 (92.308)
Epoch: [2][240/2049], lr: 0.00100	Time 0.060 (0.060)	Data 0.000 (0.003)	Loss 1.0462 (1.7131)	Prec@1 100.000 (40.249)	Prec@5 100.000 (92.531)
Epoch: [2][260/2049], lr: 0.00100	Time 0.055 (0.060)	Data 0.000 (0.003)	Loss 2.4540 (1.7251)	Prec@1 0.000 (39.464)	Prec@5 100.000 (92.720)
