Epoch: [0][0/48], lr: 0.00100	Time 18.915 (18.915)	Data 5.233 (5.233)	Loss 2.4916 (2.4916)	Prec@1 5.556 (5.556)	Prec@5 38.889 (38.889)
Epoch: [0][20/48], lr: 0.00100	Time 1.848 (2.679)	Data 0.000 (0.249)	Loss 1.6103 (1.8790)	Prec@1 43.056 (35.251)	Prec@5 91.667 (80.556)
Epoch: [0][40/48], lr: 0.00100	Time 1.853 (2.281)	Data 0.000 (0.128)	Loss 1.4916 (1.6493)	Prec@1 37.500 (42.581)	Prec@5 93.056 (86.755)
Test: [0/10]	Time 3.822 (3.822)	Loss 0.9241 (0.9241)	Prec@1 72.222 (72.222)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 57.593 Prec@5 97.421 Loss 1.12822
Best Prec@1: 57.593

Epoch: [1][0/48], lr: 0.00100	Time 5.972 (5.972)	Data 3.859 (3.859)	Loss 1.2016 (1.2016)	Prec@1 51.389 (51.389)	Prec@5 97.222 (97.222)
Epoch: [1][20/48], lr: 0.00100	Time 1.857 (2.081)	Data 0.000 (0.184)	Loss 1.0812 (1.1782)	Prec@1 61.111 (55.952)	Prec@5 94.444 (96.098)
Epoch: [1][40/48], lr: 0.00100	Time 1.870 (1.980)	Data 0.000 (0.094)	Loss 0.9075 (1.1284)	Prec@1 70.833 (58.130)	Prec@5 97.222 (96.477)
Test: [0/10]	Time 3.960 (3.960)	Loss 0.4533 (0.4533)	Prec@1 88.889 (88.889)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 68.052 Prec@5 98.997 Loss 0.83578
Best Prec@1: 68.052

Epoch: [2][0/48], lr: 0.00100	Time 5.028 (5.028)	Data 3.031 (3.031)	Loss 0.9080 (0.9080)	Prec@1 68.056 (68.056)	Prec@5 98.611 (98.611)
Epoch: [2][20/48], lr: 0.00100	Time 1.856 (2.040)	Data 0.000 (0.144)	Loss 0.8420 (0.9481)	Prec@1 68.056 (65.675)	Prec@5 98.611 (97.421)
Epoch: [2][40/48], lr: 0.00100	Time 1.870 (1.960)	Data 0.000 (0.074)	Loss 0.7145 (0.9618)	Prec@1 72.222 (65.481)	Prec@5 100.000 (97.832)
Test: [0/10]	Time 4.129 (4.129)	Loss 0.5740 (0.5740)	Prec@1 79.167 (79.167)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 68.338 Prec@5 98.997 Loss 0.76500
Best Prec@1: 68.338

Epoch: [3][0/48], lr: 0.00100	Time 5.956 (5.956)	Data 4.040 (4.040)	Loss 0.8654 (0.8654)	Prec@1 65.278 (65.278)	Prec@5 98.611 (98.611)
Epoch: [3][20/48], lr: 0.00100	Time 1.906 (2.086)	Data 0.000 (0.193)	Loss 0.7237 (0.8697)	Prec@1 69.444 (68.122)	Prec@5 98.611 (97.884)
Epoch: [3][40/48], lr: 0.00100	Time 1.873 (1.987)	Data 0.000 (0.099)	Loss 0.9743 (0.8816)	Prec@1 65.278 (67.751)	Prec@5 97.222 (98.001)
Test: [0/10]	Time 4.163 (4.163)	Loss 0.4254 (0.4254)	Prec@1 88.889 (88.889)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 73.639 Prec@5 98.567 Loss 0.72685
Best Prec@1: 73.639

Epoch: [4][0/48], lr: 0.00100	Time 5.398 (5.398)	Data 3.462 (3.462)	Loss 1.0003 (1.0003)	Prec@1 62.500 (62.500)	Prec@5 97.222 (97.222)
Epoch: [4][20/48], lr: 0.00100	Time 1.862 (2.055)	Data 0.000 (0.165)	Loss 0.8822 (0.7270)	Prec@1 66.667 (74.206)	Prec@5 98.611 (98.876)
Epoch: [4][40/48], lr: 0.00100	Time 1.874 (1.968)	Data 0.000 (0.085)	Loss 0.8096 (0.7926)	Prec@1 72.222 (72.087)	Prec@5 98.611 (98.543)
Test: [0/10]	Time 3.964 (3.964)	Loss 0.3746 (0.3746)	Prec@1 90.278 (90.278)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 79.799 Prec@5 99.140 Loss 0.58341
Best Prec@1: 79.799

Epoch: [5][0/48], lr: 0.00100	Time 5.645 (5.645)	Data 3.702 (3.702)	Loss 0.8739 (0.8739)	Prec@1 66.667 (66.667)	Prec@5 98.611 (98.611)
Epoch: [5][20/48], lr: 0.00100	Time 1.864 (2.062)	Data 0.000 (0.176)	Loss 0.8075 (0.7163)	Prec@1 69.444 (73.611)	Prec@5 98.611 (98.743)
Epoch: [5][40/48], lr: 0.00100	Time 1.869 (1.972)	Data 0.000 (0.090)	Loss 0.6577 (0.7364)	Prec@1 77.778 (73.442)	Prec@5 98.611 (98.611)
Test: [0/10]	Time 4.097 (4.097)	Loss 0.3665 (0.3665)	Prec@1 90.278 (90.278)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 79.943 Prec@5 99.284 Loss 0.56987
Best Prec@1: 79.943

Epoch: [6][0/48], lr: 0.00100	Time 5.098 (5.098)	Data 3.153 (3.153)	Loss 0.7383 (0.7383)	Prec@1 77.778 (77.778)	Prec@5 98.611 (98.611)
Epoch: [6][20/48], lr: 0.00100	Time 1.863 (2.047)	Data 0.000 (0.150)	Loss 0.5424 (0.6718)	Prec@1 80.556 (75.463)	Prec@5 100.000 (99.074)
Epoch: [6][40/48], lr: 0.00100	Time 1.887 (1.965)	Data 0.000 (0.077)	Loss 0.7303 (0.6737)	Prec@1 70.833 (75.610)	Prec@5 98.611 (98.882)
Test: [0/10]	Time 3.866 (3.866)	Loss 0.5039 (0.5039)	Prec@1 84.722 (84.722)	Prec@5 98.611 (98.611)
Testing Results: Prec@1 81.662 Prec@5 99.284 Loss 0.49830
Best Prec@1: 81.662

Epoch: [7][0/48], lr: 0.00100	Time 5.618 (5.618)	Data 3.719 (3.719)	Loss 0.7087 (0.7087)	Prec@1 73.611 (73.611)	Prec@5 97.222 (97.222)
Epoch: [7][20/48], lr: 0.00100	Time 1.893 (2.092)	Data 0.000 (0.177)	Loss 0.8661 (0.6332)	Prec@1 65.278 (77.645)	Prec@5 98.611 (98.545)
Epoch: [7][40/48], lr: 0.00100	Time 1.907 (1.987)	Data 0.000 (0.091)	Loss 0.5054 (0.6224)	Prec@1 79.167 (77.879)	Prec@5 100.000 (98.645)
Test: [0/10]	Time 3.978 (3.978)	Loss 0.3152 (0.3152)	Prec@1 90.278 (90.278)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 79.656 Prec@5 99.857 Loss 0.57580
Best Prec@1: 81.662

Epoch: [8][0/48], lr: 0.00100	Time 6.138 (6.138)	Data 4.201 (4.201)	Loss 0.6980 (0.6980)	Prec@1 73.611 (73.611)	Prec@5 98.611 (98.611)
Epoch: [8][20/48], lr: 0.00100	Time 1.860 (2.083)	Data 0.000 (0.200)	Loss 0.6627 (0.5812)	Prec@1 80.556 (79.431)	Prec@5 98.611 (99.140)
Epoch: [8][40/48], lr: 0.00100	Time 1.880 (1.981)	Data 0.000 (0.103)	Loss 0.5903 (0.6139)	Prec@1 76.389 (77.812)	Prec@5 100.000 (98.984)
Test: [0/10]	Time 4.097 (4.097)	Loss 0.3698 (0.3698)	Prec@1 87.500 (87.500)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 83.811 Prec@5 99.857 Loss 0.46979
Best Prec@1: 83.811

Epoch: [9][0/48], lr: 0.00100	Time 6.570 (6.570)	Data 4.619 (4.619)	Loss 0.6203 (0.6203)	Prec@1 81.944 (81.944)	Prec@5 98.611 (98.611)
Epoch: [9][20/48], lr: 0.00100	Time 1.863 (2.104)	Data 0.000 (0.220)	Loss 0.6901 (0.6014)	Prec@1 75.000 (77.712)	Prec@5 98.611 (99.272)
Epoch: [9][40/48], lr: 0.00100	Time 1.881 (1.995)	Data 0.000 (0.113)	Loss 0.4722 (0.5647)	Prec@1 83.333 (79.268)	Prec@5 100.000 (99.356)
Test: [0/10]	Time 4.150 (4.150)	Loss 0.1561 (0.1561)	Prec@1 95.833 (95.833)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 82.378 Prec@5 99.570 Loss 0.50789
Best Prec@1: 83.811

